iter	Accuracy	Logloss
2553	0.7962406195	0.4247298524
2554	0.7963094396	0.4247072177
2555	0.7963334827	0.4247057944
2556	0.7963094396	0.424693667
2557	0.7963881873	0.4246692437
2558	0.7963881873	0.4246618381
2559	0.7963881873	0.424658961
2560	0.7964122303	0.4246434168
2561	0.7964395826	0.42463135
2562	0.796535755	0.4246196684
2563	0.7965871504	0.4246012544
2564	0.7965838412	0.4245891093
2565	0.7966319273	0.4245735718
2566	0.7965564889	0.4245534175
2567	0.7965838412	0.4245410466
2568	0.7966385457	0.4245317197
2569	0.7966866319	0.4245232583
2570	0.7967139842	0.4245017881
2571	0.7966692073	0.4244957305
2572	0.796665898	0.4244860238
2573	0.7967172934	0.4244714576
2574	0.7966899411	0.4244640608
2575	0.7967172934	0.4244516252
2576	0.7967172934	0.4244399503
2577	0.7967380273	0.4244321061
2578	0.7967380273	0.4244234196
2579	0.7966899411	0.4244134868
2580	0.7966833227	0.4244070679
2581	0.7967380273	0.4243842828
2582	0.7967380273	0.424380683
2583	0.7967620704	0.424373002
2584	0.7967861135	0.42436216
2585	0.796665898	0.4243492013
2586	0.7967139842	0.4243365775
2587	0.7967172934	0.4243115833
2588	0.7966932503	0.4243050023
2589	0.7966932503	0.4242918058
2590	0.7967446457	0.4242788394
2591	0.7967686888	0.4242782497
2592	0.7966932503	0.424250149
2593	0.7967172934	0.4242474822
2594	0.7966899411	0.4242374699
2595	0.796665898	0.4242293119
2596	0.7966111934	0.4242185813
2597	0.7966111934	0.4242112171
2598	0.7965904596	0.4242007266
2599	0.796641855	0.4241919292
